Age,Gender,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Frequency of Purchases,Age Group
33,1,Footwear,65,Fall,4.2,1,1,6,Fortnightly,26–35
43,1,Accessories,29,Spring,4.8,1,1,7,Bi-Weekly,36–45
37,1,Footwear,65,Winter,4.9,1,1,2,Annually,36–45
46,1,Clothing,88,Fall,3.9,1,1,24,Annually,46–55
22,1,Accessories,46,Fall,3.0,1,1,26,Annually,18–25
20,1,Footwear,67,Winter,4.6,1,1,25,Every 3 Months,18–25
60,1,Accessories,35,Fall,3.5,1,1,10,Monthly,56–65
39,1,Footwear,66,Winter,4.8,1,1,14,Fortnightly,36–45
43,1,Clothing,91,Fall,4.8,1,1,21,Quarterly,36–45
31,1,Accessories,78,Fall,3.0,1,1,26,Monthly,26–35
19,1,Footwear,45,Winter,4.5,1,1,12,Annually,18–25
35,1,Clothing,93,Spring,4.8,1,1,11,Monthly,36–45
41,1,Clothing,74,Summer,3.8,1,1,15,Annually,36–45
52,1,Accessories,55,Spring,4.6,1,1,13,Monthly,46–55
45,1,Clothing,76,Spring,3.1,1,1,5,Bi-Weekly,46–55
34,1,Footwear,66,Spring,3.4,1,1,36,Fortnightly,26–35
35,1,Clothing,51,Winter,3.3,1,1,32,Monthly,36–45
29,1,Clothing,26,Spring,4.8,1,1,1,Quarterly,26–35
59,1,Clothing,29,Summer,2.8,1,1,15,Annually,56–65
24,1,Outerwear,74,Summer,3.1,1,1,3,Weekly,18–25
70,1,Accessories,99,Summer,4.6,1,1,48,Monthly,65+
29,1,Accessories,88,Winter,2.6,1,1,30,Weekly,26–35
67,1,Outerwear,31,Winter,2.6,1,1,40,Monthly,65+
36,1,Accessories,55,Spring,3.8,1,1,24,Fortnightly,36–45
23,1,Footwear,81,Fall,4.5,1,1,48,Quarterly,18–25
18,1,Clothing,73,Spring,3.0,1,1,27,Bi-Weekly,18–25
53,1,Clothing,91,Winter,3.5,1,1,14,Every 3 Months,46–55
32,1,Clothing,54,Spring,3.8,1,1,18,Bi-Weekly,26–35
38,1,Clothing,40,Winter,3.5,1,1,48,Bi-Weekly,36–45
47,1,Clothing,59,Fall,3.1,1,1,32,Annually,46–55
46,1,Accessories,26,Spring,3.0,1,1,21,Bi-Weekly,46–55
66,1,Clothing,23,Winter,4.3,1,1,42,Fortnightly,65+
40,1,Clothing,87,Winter,3.3,1,1,4,Quarterly,36–45
43,1,Clothing,71,Winter,4.7,1,1,19,Quarterly,36–45
58,1,Accessories,91,Winter,4.5,1,1,6,Quarterly,56–65
21,1,Outerwear,64,Winter,2.9,1,1,2,Fortnightly,18–25
42,1,Footwear,94,Winter,4.1,1,1,21,Fortnightly,36–45
24,1,Clothing,40,Summer,3.5,1,1,40,Annually,18–25
43,1,Accessories,76,Winter,3.4,1,1,33,Fortnightly,36–45
47,1,Clothing,86,Fall,3.3,1,1,26,Weekly,46–55
49,1,Clothing,92,Fall,3.2,1,1,23,Fortnightly,46–55
50,1,Footwear,52,Spring,4.0,1,1,39,Every 3 Months,46–55
51,1,Outerwear,28,Winter,3.6,1,1,42,Monthly,46–55
40,1,Clothing,46,Summer,4.6,1,1,41,Weekly,36–45
45,1,Accessories,50,Summer,2.6,1,1,41,Annually,46–55
52,1,Accessories,23,Winter,4.3,1,1,12,Fortnightly,46–55
62,1,Outerwear,50,Summer,3.4,1,1,31,Monthly,56–65
20,1,Clothing,89,Winter,3.5,1,1,34,Fortnightly,18–25
43,1,Clothing,81,Winter,4.2,1,1,32,Annually,36–45
29,1,Accessories,69,Fall,3.5,1,1,31,Quarterly,26–35
22,1,Accessories,67,Summer,3.6,1,1,24,Annually,18–25
48,1,Clothing,20,Summer,4.3,1,1,31,Annually,46–55
42,1,Footwear,29,Fall,4.9,1,1,18,Annually,36–45
19,1,Clothing,74,Summer,4.1,1,1,15,Monthly,18–25
60,1,Clothing,82,Spring,3.6,1,1,7,Every 3 Months,56–65
32,1,Accessories,23,Summer,3.4,1,1,35,Fortnightly,26–35
26,1,Accessories,45,Summer,2.9,1,1,35,Monthly,26–35
25,1,Footwear,21,Summer,2.7,1,1,19,Monthly,26–35
66,1,Accessories,31,Summer,4.3,1,1,26,Fortnightly,65+
45,1,Clothing,45,Summer,3.3,1,1,39,Fortnightly,46–55
54,1,Accessories,56,Winter,2.8,1,1,22,Weekly,46–55
37,1,Outerwear,97,Summer,3.2,1,1,14,Bi-Weekly,36–45
54,1,Clothing,100,Fall,3.6,1,1,50,Fortnightly,46–55
50,1,Clothing,96,Fall,4.0,1,1,33,Quarterly,46–55
25,1,Accessories,99,Spring,4.9,1,1,48,Every 3 Months,26–35
47,1,Clothing,91,Winter,4.0,1,1,48,Monthly,46–55
63,1,Accessories,30,Winter,3.8,1,1,27,Fortnightly,56–65
64,1,Footwear,65,Summer,3.7,1,1,27,Weekly,56–65
18,1,Footwear,93,Winter,3.9,1,1,20,Weekly,18–25
59,1,Outerwear,81,Fall,3.3,1,1,48,Every 3 Months,56–65
37,1,Accessories,81,Summer,2.7,1,1,29,Weekly,36–45
23,1,Accessories,52,Winter,4.7,1,1,45,Monthly,18–25
54,1,Clothing,88,Summer,2.8,1,1,25,Quarterly,46–55
38,1,Clothing,24,Winter,4.6,1,1,25,Weekly,36–45
19,1,Accessories,51,Spring,4.5,1,1,37,Every 3 Months,18–25
34,1,Accessories,38,Fall,5.0,1,1,16,Quarterly,26–35
21,1,Clothing,46,Fall,4.1,1,1,30,Bi-Weekly,18–25
50,1,Clothing,63,Summer,4.6,1,1,6,Every 3 Months,46–55
55,1,Accessories,72,Winter,4.9,1,1,36,Quarterly,56–65
20,1,Clothing,39,Winter,3.9,1,1,3,Quarterly,18–25
34,1,Outerwear,42,Spring,3.9,1,1,29,Every 3 Months,26–35
62,1,Clothing,76,Summer,2.6,1,1,15,Quarterly,56–65
21,1,Footwear,66,Summer,2.7,1,1,18,Annually,18–25
21,1,Accessories,90,Spring,3.5,1,1,2,Fortnightly,18–25
42,1,Clothing,56,Summer,3.7,1,1,49,Weekly,36–45
35,1,Accessories,43,Winter,3.2,1,1,48,Annually,36–45
39,1,Accessories,84,Winter,3.3,1,1,43,Monthly,36–45
68,1,Clothing,88,Summer,4.8,1,1,30,Bi-Weekly,65+
46,1,Accessories,88,Fall,3.2,1,1,10,Fortnightly,46–55
41,1,Accessories,42,Winter,2.5,1,1,11,Annually,36–45
23,1,Clothing,73,Fall,3.9,1,1,12,Weekly,18–25
68,1,Accessories,73,Summer,4.7,1,1,28,Quarterly,65+
48,1,Footwear,44,Spring,2.6,1,1,36,Fortnightly,46–55
38,1,Footwear,63,Fall,2.8,1,1,37,Every 3 Months,36–45
41,1,Outerwear,68,Winter,4.4,1,1,22,Quarterly,36–45
58,1,Clothing,29,Spring,4.6,1,1,32,Weekly,56–65
49,1,Clothing,85,Summer,3.2,1,1,40,Annually,46–55
57,1,Footwear,42,Winter,4.2,1,1,47,Monthly,56–65
49,1,Outerwear,69,Summer,3.7,1,1,24,Bi-Weekly,46–55
50,1,Clothing,62,Fall,3.9,1,1,11,Weekly,46–55
28,1,Accessories,48,Summer,4.7,1,1,19,Bi-Weekly,26–35
38,1,Footwear,68,Winter,4.5,1,1,42,Weekly,36–45
33,1,Accessories,36,Fall,3.3,1,1,6,Fortnightly,26–35
30,1,Clothing,63,Fall,3.3,1,1,31,Fortnightly,26–35
43,1,Footwear,39,Winter,4.6,1,1,31,Weekly,36–45
43,1,Footwear,78,Spring,3.6,1,1,27,Monthly,36–45
36,1,Footwear,99,Winter,4.8,1,1,24,Monthly,36–45
36,1,Clothing,31,Fall,4.8,1,1,35,Every 3 Months,36–45
64,1,Footwear,45,Spring,2.9,1,1,21,Annually,56–65
59,1,Clothing,30,Fall,2.8,1,1,8,Fortnightly,56–65
55,1,Footwear,24,Summer,3.2,1,1,26,Quarterly,56–65
42,1,Footwear,22,Winter,3.9,1,1,26,Annually,36–45
61,1,Clothing,63,Spring,4.3,1,1,9,Bi-Weekly,56–65
28,1,Accessories,40,Fall,2.7,1,1,48,Annually,26–35
65,1,Clothing,20,Spring,5.0,1,1,33,Fortnightly,65+
27,1,Accessories,20,Winter,3.7,1,1,31,Quarterly,26–35
41,1,Clothing,80,Summer,3.9,1,1,17,Weekly,36–45
21,1,Clothing,87,Fall,3.9,1,1,22,Annually,18–25
61,1,Clothing,46,Fall,3.1,1,1,8,Annually,56–65
19,1,Accessories,49,Winter,3.3,1,1,2,Monthly,18–25
22,1,Accessories,65,Fall,3.6,1,1,45,Annually,18–25
64,1,Clothing,62,Winter,4.3,1,1,47,Quarterly,56–65
28,1,Accessories,67,Spring,4.5,1,1,7,Monthly,26–35
34,1,Clothing,41,Fall,2.8,1,1,19,Bi-Weekly,26–35
61,1,Footwear,49,Fall,2.7,1,1,44,Every 3 Months,56–65
24,1,Clothing,100,Fall,2.9,1,1,16,Every 3 Months,18–25
19,1,Accessories,54,Summer,4.4,1,1,17,Quarterly,18–25
51,1,Accessories,84,Spring,3.9,1,1,20,Quarterly,46–55
36,1,Clothing,41,Winter,3.5,1,1,50,Annually,36–45
65,1,Accessories,88,Spring,2.5,1,1,37,Quarterly,65+
46,1,Footwear,40,Spring,4.9,1,1,5,Quarterly,46–55
59,1,Clothing,39,Summer,4.8,1,1,44,Annually,56–65
51,1,Outerwear,37,Spring,3.2,1,1,41,Monthly,46–55
51,1,Clothing,52,Winter,4.9,1,1,19,Monthly,46–55
21,1,Clothing,23,Winter,4.3,1,1,47,Every 3 Months,18–25
34,1,Footwear,88,Winter,3.2,1,1,40,Annually,26–35
32,1,Clothing,84,Fall,3.7,1,1,6,Monthly,26–35
48,1,Outerwear,37,Winter,3.2,1,1,25,Bi-Weekly,46–55
50,1,Footwear,51,Fall,3.4,1,1,42,Weekly,46–55
26,1,Clothing,76,Winter,4.1,1,1,35,Every 3 Months,26–35
57,1,Footwear,60,Spring,4.5,1,1,17,Weekly,56–65
65,1,Accessories,72,Fall,4.5,1,1,4,Quarterly,65+
56,1,Clothing,45,Spring,3.2,1,1,24,Weekly,56–65
44,1,Outerwear,84,Fall,4.4,1,1,16,Every 3 Months,36–45
50,1,Clothing,49,Summer,3.0,1,1,14,Annually,46–55
27,1,Clothing,22,Spring,3.2,1,1,43,Weekly,26–35
49,1,Outerwear,48,Winter,4.0,1,1,49,Weekly,46–55
49,1,Clothing,37,Spring,3.1,1,1,33,Every 3 Months,46–55
52,1,Outerwear,27,Fall,2.8,1,1,45,Bi-Weekly,46–55
27,1,Footwear,79,Spring,4.6,1,1,35,Bi-Weekly,26–35
53,1,Clothing,98,Spring,4.3,1,1,11,Monthly,46–55
34,1,Footwear,64,Summer,3.3,1,1,30,Every 3 Months,26–35
33,1,Outerwear,32,Summer,3.5,1,1,48,Annually,26–35
62,1,Clothing,74,Winter,3.4,1,1,45,Bi-Weekly,56–65
38,1,Outerwear,50,Winter,2.8,1,1,26,Weekly,36–45
36,1,Accessories,64,Winter,4.6,1,1,41,Every 3 Months,36–45
31,1,Accessories,29,Fall,3.6,1,1,37,Bi-Weekly,26–35
62,1,Accessories,62,Summer,3.3,1,1,12,Weekly,56–65
29,1,Outerwear,78,Fall,3.1,1,1,27,Bi-Weekly,26–35
24,1,Clothing,94,Fall,3.5,1,1,18,Weekly,18–25
63,1,Accessories,59,Winter,3.2,1,1,15,Quarterly,56–65
56,1,Footwear,47,Summer,3.0,1,1,34,Weekly,56–65
63,1,Accessories,57,Fall,4.8,1,1,37,Annually,56–65
40,1,Outerwear,90,Winter,5.0,1,1,21,Fortnightly,36–45
18,1,Clothing,60,Spring,2.9,1,1,31,Weekly,18–25
50,1,Footwear,77,Fall,3.2,1,1,43,Every 3 Months,46–55
66,1,Accessories,41,Fall,2.9,1,1,22,Monthly,65+
25,1,Accessories,48,Fall,3.3,1,1,12,Annually,26–35
65,1,Outerwear,65,Fall,2.6,1,1,25,Fortnightly,65+
53,1,Clothing,62,Summer,3.5,1,1,40,Annually,46–55
61,1,Footwear,99,Fall,4.4,1,1,16,Quarterly,56–65
67,1,Clothing,58,Winter,3.4,1,1,30,Weekly,65+
59,1,Accessories,43,Fall,4.2,1,1,10,Weekly,56–65
55,1,Footwear,93,Spring,3.6,1,1,1,Fortnightly,56–65
21,1,Clothing,50,Winter,3.0,1,1,24,Fortnightly,18–25
44,1,Clothing,88,Summer,4.0,1,1,36,Monthly,36–45
65,1,Clothing,33,Fall,4.4,1,1,46,Every 3 Months,65+
65,1,Clothing,99,Fall,4.1,1,1,20,Annually,65+
54,1,Outerwear,76,Spring,3.6,1,1,37,Weekly,46–55
56,1,Accessories,97,Summer,4.6,1,1,26,Annually,56–65
58,1,Clothing,68,Summer,3.2,1,1,23,Bi-Weekly,56–65
54,1,Footwear,79,Fall,4.8,1,1,20,Bi-Weekly,46–55
58,1,Clothing,86,Fall,4.8,1,1,38,Monthly,56–65
48,1,Accessories,68,Winter,5.0,1,1,5,Every 3 Months,46–55
19,1,Clothing,52,Fall,3.7,1,1,41,Annually,18–25
69,1,Footwear,90,Fall,4.6,1,1,22,Fortnightly,65+
58,1,Footwear,41,Winter,3.7,1,1,48,Annually,56–65
49,1,Clothing,80,Spring,4.1,1,1,10,Weekly,46–55
32,1,Clothing,100,Winter,2.7,1,1,12,Every 3 Months,26–35
40,1,Outerwear,77,Spring,4.9,1,1,2,Quarterly,36–45
25,1,Clothing,78,Spring,4.0,1,1,38,Monthly,26–35
70,1,Clothing,94,Spring,4.7,1,1,20,Monthly,65+
69,1,Clothing,23,Fall,2.8,1,1,5,Every 3 Months,65+
45,1,Clothing,20,Winter,4.9,1,1,9,Annually,46–55
29,1,Clothing,86,Fall,4.2,1,1,48,Every 3 Months,26–35
47,1,Footwear,60,Fall,3.0,1,1,9,Quarterly,46–55
28,1,Clothing,70,Fall,3.4,1,1,40,Annually,26–35
64,1,Accessories,39,Fall,4.6,1,1,30,Fortnightly,56–65
47,1,Accessories,37,Fall,4.2,1,1,6,Bi-Weekly,46–55
60,1,Footwear,29,Fall,3.2,1,1,42,Every 3 Months,56–65
67,1,Outerwear,35,Winter,4.4,1,1,9,Every 3 Months,65+
35,1,Clothing,83,Winter,2.5,1,1,6,Monthly,36–45
30,1,Footwear,77,Summer,3.6,1,1,47,Quarterly,26–35
23,1,Footwear,37,Summer,4.5,1,1,36,Annually,18–25
70,1,Accessories,69,Summer,3.4,1,1,19,Fortnightly,65+
21,1,Clothing,66,Winter,3.2,1,1,30,Every 3 Months,18–25
51,1,Footwear,26,Spring,4.2,1,1,27,Every 3 Months,46–55
22,1,Accessories,63,Spring,5.0,1,1,25,Monthly,18–25
32,1,Accessories,38,Summer,4.7,1,1,5,Fortnightly,26–35
37,1,Footwear,58,Summer,4.2,1,1,10,Every 3 Months,36–45
31,1,Accessories,46,Winter,3.4,1,1,26,Every 3 Months,26–35
44,1,Accessories,92,Fall,4.4,1,1,11,Every 3 Months,36–45
40,1,Accessories,32,Winter,4.2,1,1,17,Weekly,36–45
27,1,Accessories,90,Spring,4.5,1,1,44,Monthly,26–35
47,1,Clothing,23,Fall,2.8,1,1,44,Monthly,46–55
41,1,Accessories,25,Fall,3.3,1,1,21,Every 3 Months,36–45
51,1,Clothing,54,Fall,4.6,1,1,49,Fortnightly,46–55
53,1,Clothing,72,Summer,2.5,1,1,27,Every 3 Months,46–55
43,1,Accessories,33,Winter,4.7,1,1,19,Monthly,36–45
67,1,Accessories,43,Fall,4.6,1,1,33,Quarterly,65+
61,1,Outerwear,51,Fall,2.6,1,1,46,Bi-Weekly,56–65
68,1,Accessories,85,Winter,4.0,1,1,21,Bi-Weekly,65+
67,1,Footwear,100,Summer,2.6,1,1,23,Annually,65+
29,1,Accessories,72,Spring,4.6,1,1,38,Every 3 Months,26–35
50,1,Accessories,57,Fall,2.6,1,1,2,Quarterly,46–55
61,1,Outerwear,94,Spring,4.0,1,1,21,Bi-Weekly,56–65
19,1,Accessories,34,Summer,4.6,1,1,1,Every 3 Months,18–25
33,1,Accessories,89,Fall,3.7,1,1,10,Every 3 Months,26–35
51,1,Accessories,27,Fall,4.4,1,1,45,Weekly,46–55
69,1,Clothing,63,Spring,4.0,1,1,44,Fortnightly,65+
19,1,Footwear,70,Fall,4.7,1,1,48,Bi-Weekly,18–25
55,1,Clothing,87,Fall,3.4,1,1,21,Annually,56–65
49,1,Accessories,79,Fall,4.0,1,1,1,Weekly,46–55
31,1,Accessories,79,Spring,3.9,1,1,10,Annually,26–35
42,1,Footwear,44,Winter,4.1,1,1,24,Monthly,36–45
69,1,Clothing,85,Fall,3.7,1,1,29,Monthly,65+
26,1,Footwear,90,Spring,4.7,1,1,11,Annually,26–35
41,1,Accessories,94,Fall,4.3,1,1,33,Annually,36–45
55,1,Footwear,68,Summer,4.1,1,1,27,Fortnightly,56–65
35,1,Accessories,51,Winter,3.9,1,1,19,Fortnightly,36–45
66,1,Footwear,33,Spring,2.9,1,1,50,Quarterly,65+
36,1,Footwear,60,Summer,3.9,1,1,46,Weekly,36–45
27,1,Clothing,59,Fall,4.3,1,1,28,Quarterly,26–35
41,1,Accessories,30,Summer,2.8,1,1,14,Every 3 Months,36–45
21,1,Clothing,20,Winter,3.4,1,1,46,Fortnightly,18–25
53,1,Footwear,20,Summer,2.7,1,1,41,Monthly,46–55
54,1,Clothing,24,Spring,4.0,1,1,50,Annually,46–55
53,1,Clothing,88,Summer,4.4,1,1,28,Fortnightly,46–55
47,1,Clothing,78,Winter,3.9,1,1,23,Every 3 Months,46–55
64,1,Clothing,25,Spring,2.8,1,1,14,Bi-Weekly,56–65
18,1,Clothing,57,Winter,3.2,1,1,10,Every 3 Months,18–25
68,1,Accessories,93,Summer,4.3,1,1,37,Weekly,65+
62,1,Clothing,42,Summer,4.2,1,1,15,Bi-Weekly,56–65
51,1,Footwear,54,Spring,4.9,1,1,19,Bi-Weekly,46–55
54,1,Clothing,70,Summer,3.7,1,1,23,Fortnightly,46–55
22,1,Clothing,31,Winter,4.1,1,1,35,Weekly,18–25
53,1,Clothing,93,Spring,4.2,1,1,33,Every 3 Months,46–55
34,1,Accessories,40,Spring,3.9,1,1,12,Annually,26–35
32,1,Accessories,32,Summer,2.9,1,1,41,Fortnightly,26–35
64,1,Accessories,27,Winter,3.1,1,1,27,Weekly,56–65
20,1,Accessories,68,Winter,3.6,1,1,45,Fortnightly,18–25
24,1,Accessories,59,Summer,4.4,1,1,23,Annually,18–25
20,1,Accessories,36,Fall,3.1,1,1,19,Monthly,18–25
42,1,Clothing,23,Summer,3.9,1,1,6,Quarterly,36–45
48,1,Outerwear,80,Winter,4.3,1,1,6,Quarterly,46–55
62,1,Accessories,37,Fall,4.9,1,1,20,Weekly,56–65
62,1,Clothing,52,Spring,3.6,1,1,8,Weekly,56–65
50,1,Outerwear,79,Fall,5.0,1,1,39,Quarterly,46–55
57,1,Clothing,68,Fall,4.1,1,1,39,Quarterly,56–65
24,1,Accessories,98,Fall,2.8,1,1,39,Bi-Weekly,18–25
59,1,Clothing,83,Fall,4.7,1,1,23,Monthly,56–65
63,1,Clothing,83,Winter,4.4,1,1,41,Bi-Weekly,56–65
41,1,Clothing,55,Spring,4.9,1,1,50,Annually,36–45
35,1,Clothing,26,Winter,3.1,1,1,30,Quarterly,36–45
34,1,Accessories,76,Winter,2.6,1,1,32,Quarterly,26–35
49,1,Clothing,85,Fall,2.9,1,1,35,Monthly,46–55
43,1,Outerwear,89,Spring,3.3,1,1,45,Bi-Weekly,36–45
63,1,Clothing,41,Spring,4.8,1,1,37,Bi-Weekly,56–65
38,1,Outerwear,30,Winter,4.7,1,1,45,Weekly,36–45
59,1,Clothing,53,Winter,3.3,1,1,29,Quarterly,56–65
35,1,Clothing,66,Spring,4.2,1,1,27,Bi-Weekly,36–45
48,1,Accessories,33,Winter,4.7,1,1,36,Annually,46–55
64,1,Accessories,86,Spring,2.6,1,1,9,Annually,56–65
28,1,Clothing,60,Winter,2.9,1,1,38,Bi-Weekly,26–35
60,1,Clothing,62,Summer,2.7,1,1,41,Annually,56–65
27,1,Clothing,74,Fall,3.3,1,1,25,Every 3 Months,26–35
56,1,Footwear,95,Fall,3.4,1,1,37,Fortnightly,56–65
58,1,Footwear,25,Spring,4.2,1,1,3,Annually,56–65
30,1,Clothing,59,Winter,3.8,1,1,24,Every 3 Months,26–35
23,1,Outerwear,29,Summer,4.0,1,1,49,Bi-Weekly,18–25
33,1,Footwear,36,Winter,2.7,1,1,3,Monthly,26–35
63,1,Accessories,82,Summer,4.7,1,1,42,Monthly,56–65
70,1,Clothing,71,Winter,3.5,1,1,32,Fortnightly,65+
70,1,Clothing,35,Fall,3.0,1,1,33,Fortnightly,65+
19,1,Accessories,38,Winter,3.3,1,1,46,Quarterly,18–25
25,1,Accessories,59,Summer,4.7,1,1,44,Monthly,26–35
19,1,Clothing,91,Summer,4.7,1,1,35,Every 3 Months,18–25
25,1,Clothing,68,Spring,4.8,1,1,45,Weekly,26–35
60,1,Accessories,21,Summer,2.9,1,1,37,Bi-Weekly,56–65
35,1,Accessories,95,Spring,4.0,1,1,40,Every 3 Months,36–45
46,1,Clothing,52,Spring,3.1,1,1,30,Every 3 Months,46–55
41,1,Clothing,21,Fall,3.5,1,1,38,Every 3 Months,36–45
30,1,Clothing,67,Summer,3.7,1,1,15,Every 3 Months,26–35
44,1,Accessories,42,Fall,2.8,1,1,49,Monthly,36–45
61,1,Accessories,63,Summer,4.6,1,1,40,Quarterly,56–65
55,1,Footwear,41,Winter,3.8,1,1,40,Weekly,56–65
50,1,Accessories,46,Fall,2.6,1,1,5,Weekly,46–55
57,1,Clothing,79,Winter,4.1,1,1,5,Monthly,56–65
51,1,Footwear,90,Fall,3.3,1,1,5,Every 3 Months,46–55
18,1,Clothing,71,Winter,3.4,1,1,1,Weekly,18–25
63,1,Clothing,87,Summer,3.0,1,1,21,Weekly,56–65
34,1,Clothing,66,Spring,3.2,1,1,18,Annually,26–35
25,1,Clothing,90,Summer,4.5,1,1,49,Quarterly,26–35
46,1,Clothing,47,Summer,4.8,1,1,27,Weekly,46–55
59,1,Clothing,38,Spring,3.7,1,1,21,Annually,56–65
37,1,Accessories,50,Summer,3.4,1,1,19,Fortnightly,36–45
49,1,Outerwear,79,Summer,4.6,1,1,23,Monthly,46–55
22,1,Accessories,91,Spring,4.1,1,1,26,Fortnightly,18–25
64,1,Footwear,60,Spring,3.5,1,1,13,Bi-Weekly,56–65
42,1,Clothing,81,Summer,3.8,1,1,36,Quarterly,36–45
37,1,Clothing,90,Summer,2.6,1,1,39,Bi-Weekly,36–45
26,1,Outerwear,70,Fall,4.4,1,1,40,Fortnightly,26–35
33,1,Clothing,63,Spring,2.6,1,1,37,Quarterly,26–35
30,1,Accessories,29,Spring,3.6,1,1,9,Bi-Weekly,26–35
21,1,Clothing,90,Spring,4.2,1,1,7,Every 3 Months,18–25
22,1,Clothing,22,Summer,4.6,1,1,25,Annually,18–25
63,1,Clothing,22,Summer,3.3,1,1,42,Bi-Weekly,56–65
33,1,Accessories,62,Fall,3.4,1,1,19,Weekly,26–35
43,1,Clothing,57,Summer,4.4,1,1,41,Every 3 Months,36–45
27,1,Clothing,32,Summer,4.3,1,1,50,Bi-Weekly,26–35
35,1,Accessories,53,Fall,3.5,1,1,43,Monthly,36–45
37,1,Clothing,79,Fall,4.7,1,1,36,Every 3 Months,36–45
61,1,Accessories,61,Winter,3.1,1,1,33,Fortnightly,56–65
32,1,Clothing,78,Summer,3.6,1,1,20,Every 3 Months,26–35
62,1,Clothing,97,Winter,4.8,1,1,37,Every 3 Months,56–65
29,1,Clothing,78,Winter,3.7,1,1,12,Every 3 Months,26–35
41,1,Accessories,56,Summer,3.2,1,1,46,Every 3 Months,36–45
48,1,Footwear,25,Summer,3.9,1,1,28,Fortnightly,46–55
43,1,Outerwear,28,Spring,3.5,1,1,30,Fortnightly,36–45
34,1,Clothing,57,Spring,2.8,1,1,28,Bi-Weekly,26–35
45,1,Clothing,36,Fall,2.7,1,1,20,Bi-Weekly,46–55
65,1,Clothing,69,Winter,3.1,1,1,39,Every 3 Months,65+
61,1,Accessories,48,Fall,3.6,1,1,48,Bi-Weekly,56–65
18,1,Clothing,58,Spring,2.9,1,1,32,Every 3 Months,18–25
47,1,Accessories,24,Spring,3.6,1,1,28,Annually,46–55
56,1,Accessories,31,Winter,3.5,1,1,27,Quarterly,56–65
64,1,Clothing,29,Summer,3.5,1,1,26,Bi-Weekly,56–65
26,1,Clothing,69,Summer,2.8,1,1,22,Fortnightly,26–35
22,1,Clothing,79,Summer,4.7,1,1,23,Every 3 Months,18–25
64,1,Clothing,39,Summer,3.1,1,1,21,Quarterly,56–65
21,1,Accessories,84,Fall,4.9,1,1,36,Weekly,18–25
67,1,Footwear,66,Spring,4.1,1,1,42,Bi-Weekly,65+
46,1,Clothing,92,Fall,4.7,1,1,4,Monthly,46–55
40,1,Footwear,45,Winter,2.5,1,1,47,Annually,36–45
51,1,Clothing,74,Spring,4.4,1,1,13,Weekly,46–55
35,1,Accessories,39,Fall,3.9,1,1,8,Quarterly,36–45
56,1,Accessories,71,Winter,3.7,1,1,11,Quarterly,56–65
25,1,Clothing,95,Fall,3.4,1,1,5,Annually,26–35
65,1,Accessories,72,Fall,4.8,1,1,1,Monthly,65+
39,1,Accessories,85,Fall,4.2,1,1,17,Every 3 Months,36–45
47,1,Footwear,54,Fall,3.4,1,1,27,Quarterly,46–55
36,1,Accessories,41,Spring,2.9,1,1,3,Quarterly,36–45
66,1,Outerwear,24,Spring,3.3,1,1,22,Weekly,65+
62,1,Accessories,99,Summer,4.8,1,1,24,Fortnightly,56–65
41,1,Clothing,32,Fall,3.8,1,1,18,Quarterly,36–45
66,1,Footwear,71,Summer,4.6,1,1,39,Every 3 Months,65+
51,1,Clothing,49,Winter,2.6,1,1,25,Fortnightly,46–55
33,1,Accessories,50,Fall,3.4,1,1,6,Annually,26–35
57,1,Accessories,91,Fall,4.2,1,1,26,Weekly,56–65
45,1,Accessories,46,Fall,3.9,1,1,43,Fortnightly,46–55
61,1,Clothing,50,Spring,2.9,1,1,6,Monthly,56–65
55,1,Clothing,39,Fall,4.2,1,1,6,Quarterly,56–65
54,1,Footwear,99,Summer,3.0,1,1,13,Quarterly,46–55
57,1,Accessories,48,Winter,3.6,1,1,13,Monthly,56–65
27,1,Outerwear,77,Fall,2.5,1,1,11,Annually,26–35
64,1,Accessories,95,Spring,2.6,1,1,45,Weekly,56–65
52,1,Clothing,100,Spring,4.3,1,1,8,Monthly,46–55
19,1,Footwear,54,Spring,3.3,1,1,8,Annually,18–25
22,1,Clothing,68,Fall,2.6,1,1,34,Fortnightly,18–25
18,1,Clothing,22,Fall,3.6,1,1,40,Bi-Weekly,18–25
29,1,Accessories,84,Winter,2.6,1,1,14,Bi-Weekly,26–35
42,1,Accessories,46,Summer,3.5,1,1,11,Quarterly,36–45
49,1,Accessories,53,Winter,3.0,1,1,8,Monthly,46–55
49,1,Clothing,60,Spring,5.0,1,1,8,Every 3 Months,46–55
55,1,Clothing,32,Spring,2.5,1,1,37,Weekly,56–65
29,1,Clothing,50,Summer,2.9,1,1,23,Annually,26–35
60,1,Clothing,94,Spring,4.6,1,1,38,Annually,56–65
34,1,Footwear,26,Spring,3.6,1,1,38,Quarterly,26–35
30,1,Accessories,44,Winter,3.0,1,1,12,Fortnightly,26–35
28,1,Clothing,57,Summer,4.5,1,1,15,Weekly,26–35
63,1,Clothing,65,Winter,4.5,1,1,38,Fortnightly,56–65
31,1,Clothing,72,Winter,3.2,1,1,41,Every 3 Months,26–35
46,1,Clothing,62,Spring,4.0,1,1,37,Fortnightly,46–55
70,1,Accessories,21,Winter,4.8,1,1,16,Every 3 Months,65+
53,1,Accessories,85,Spring,3.7,1,1,25,Weekly,46–55
